function1_name,function2_name,file_name_function1,file_name_function2,parameter_passed,level_of_abstraction_function1,level_of_abstraction_function2,mapping_type,code_function1,code_function2
startChallenge,startActivity,MainActivity.java,unknown,"[['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,findViewById,MainActivity.java,unknown,"[['d1button'], ['d2button'], ['d3button'], ['d4button'], ['d5button'], ['d6button'], ['d7button'], ['d8button'], ['d9button'], ['d10button'], ['d11button'], ['d12button'], ['d13button']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,startActivity,MainActivity.java,unknown,"[['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,findViewById,MainActivity.java,unknown,"[['d1button'], ['d2button'], ['d3button'], ['d4button'], ['d5button'], ['d6button'], ['d7button'], ['d8button'], ['d9button'], ['d10button'], ['d11button'], ['d12button'], ['d13button']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,startActivity,MainActivity.java,unknown,"[['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,findViewById,MainActivity.java,unknown,"[['d1button'], ['d2button'], ['d3button'], ['d4button'], ['d5button'], ['d6button'], ['d7button'], ['d8button'], ['d9button'], ['d10button'], ['d11button'], ['d12button'], ['d13button']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,startActivity,MainActivity.java,unknown,"[['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,findViewById,MainActivity.java,unknown,"[['d1button'], ['d2button'], ['d3button'], ['d4button'], ['d5button'], ['d6button'], ['d7button'], ['d8button'], ['d9button'], ['d10button'], ['d11button'], ['d12button'], ['d13button']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,startActivity,MainActivity.java,unknown,"[['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,findViewById,MainActivity.java,unknown,"[['d1button'], ['d2button'], ['d3button'], ['d4button'], ['d5button'], ['d6button'], ['d7button'], ['d8button'], ['d9button'], ['d10button'], ['d11button'], ['d12button'], ['d13button']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,startActivity,MainActivity.java,unknown,"[['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,findViewById,MainActivity.java,unknown,"[['d1button'], ['d2button'], ['d3button'], ['d4button'], ['d5button'], ['d6button'], ['d7button'], ['d8button'], ['d9button'], ['d10button'], ['d11button'], ['d12button'], ['d13button']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,startActivity,MainActivity.java,unknown,"[['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,findViewById,MainActivity.java,unknown,"[['d1button'], ['d2button'], ['d3button'], ['d4button'], ['d5button'], ['d6button'], ['d7button'], ['d8button'], ['d9button'], ['d10button'], ['d11button'], ['d12button'], ['d13button']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,startActivity,MainActivity.java,unknown,"[['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,findViewById,MainActivity.java,unknown,"[['d1button'], ['d2button'], ['d3button'], ['d4button'], ['d5button'], ['d6button'], ['d7button'], ['d8button'], ['d9button'], ['d10button'], ['d11button'], ['d12button'], ['d13button']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,startActivity,MainActivity.java,unknown,"[['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,findViewById,MainActivity.java,unknown,"[['d1button'], ['d2button'], ['d3button'], ['d4button'], ['d5button'], ['d6button'], ['d7button'], ['d8button'], ['d9button'], ['d10button'], ['d11button'], ['d12button'], ['d13button']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,startActivity,MainActivity.java,unknown,"[['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,findViewById,MainActivity.java,unknown,"[['d1button'], ['d2button'], ['d3button'], ['d4button'], ['d5button'], ['d6button'], ['d7button'], ['d8button'], ['d9button'], ['d10button'], ['d11button'], ['d12button'], ['d13button']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,startActivity,MainActivity.java,unknown,"[['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,findViewById,MainActivity.java,unknown,"[['d1button'], ['d2button'], ['d3button'], ['d4button'], ['d5button'], ['d6button'], ['d7button'], ['d8button'], ['d9button'], ['d10button'], ['d11button'], ['d12button'], ['d13button']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,startActivity,MainActivity.java,unknown,"[['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,findViewById,MainActivity.java,unknown,"[['d1button'], ['d2button'], ['d3button'], ['d4button'], ['d5button'], ['d6button'], ['d7button'], ['d8button'], ['d9button'], ['d10button'], ['d11button'], ['d12button'], ['d13button']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
startChallenge,startActivity,MainActivity.java,unknown,"[['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i'], ['i']]",High-level (Application),Unknown,Direct,"startChallenge(View view) {

        if (view == findViewById(R.id.d1button)) {
            Intent i = new Intent(this, LogActivity.class);
            startActivity(i);
        }",
onCreate,setContentView,Hardcode2Activity.java,unknown,[['activity_hardcode2']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_hardcode2);

        djni = new DivaJni();
    }",
access,findViewById,Hardcode2Activity.java,unknown,[['hc2Key']],High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hc2Key);

        if (djni.access(hckey.getText().toString()) != 0) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
access,djni.access,Hardcode2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hc2Key);

        if (djni.access(hckey.getText().toString()) != 0) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
access,hckey.getText,Hardcode2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hc2Key);

        if (djni.access(hckey.getText().toString()) != 0) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
access,toString,Hardcode2Activity.java,unknown,[[]],High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hc2Key);

        if (djni.access(hckey.getText().toString()) != 0) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
access,Toast.makeText,Hardcode2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hc2Key);

        if (djni.access(hckey.getText().toString()) != 0) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
access,show,Hardcode2Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hc2Key);

        if (djni.access(hckey.getText().toString()) != 0) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
access,Toast.makeText,Hardcode2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hc2Key);

        if (djni.access(hckey.getText().toString()) != 0) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
access,show,Hardcode2Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"access(View view) {
        EditText hckey = (EditText) findViewById(R.id.hc2Key);

        if (djni.access(hckey.getText().toString()) != 0) {
            Toast.makeText(this, ""Access granted! See you on the other side :)"", Toast.LENGTH_SHORT).show();
        }",
